employee_code,date,shift,check_in,check_out,regular_minutes,late_minutes,early_leave_minutes,overtime_minutes,status
EMP0037,2026-06-10,SHIFT_B,2026-06-10 14:00:00,2026-06-10 22:00:00,480,0,0,0,PRESENT
EMP0037,2026-06-11,SHIFT_B,2026-06-11 14:00:00,2026-06-11 22:00:00,480,0,0,0,PRESENT
EMP0037,2026-06-12,SHIFT_B,2026-06-12 14:00:00,2026-06-12 22:53:00,480,0,0,53,PRESENT
EMP0037,2026-06-15,SHIFT_B,2026-06-15 14:00:00,2026-06-15 22:00:00,480,0,0,0,PRESENT
EMP0037,2026-06-16,SHIFT_B,2026-06-16 14:00:00,2026-06-16 22:00:00,480,0,0,0,PRESENT
EMP0037,2026-06-17,SHIFT_B,2026-06-17 14:00:00,2026-06-17 22:00:00,480,0,0,0,PRESENT
EMP0037,2026-06-18,SHIFT_B,2026-06-18 14:00:00,2026-06-18 22:00:00,480,0,0,0,PRESENT
EMP0037,2026-06-19,SHIFT_B,2026-06-19 14:00:00,2026-06-19 22:00:00,480,0,0,0,PRESENT
EMP0037,2026-06-22,SHIFT_B,2026-06-22 14:00:00,2026-06-22 22:00:00,480,0,0,0,PRESENT
EMP0037,2026-06-23,SHIFT_B,2026-06-23 14:30:00,2026-06-23 22:00:00,450,30,0,0,PRESENT
EMP0037,2026-06-24,SHIFT_B,2026-06-24 14:00:00,2026-06-24 22:00:00,480,0,0,0,PRESENT
EMP0037,2026-06-25,SHIFT_B,2026-06-25 14:00:00,2026-06-25 22:00:00,480,0,0,0,PRESENT
EMP0037,2026-06-26,SHIFT_B,2026-06-26 14:00:00,2026-06-26 22:00:00,480,0,0,0,PRESENT
EMP0037,2026-06-29,SHIFT_B,2026-06-29 14:00:00,2026-06-29 22:00:00,480,0,0,0,PRESENT
EMP0037,2026-06-30,SHIFT_B,2026-06-30 14:00:00,2026-06-30 22:00:00,480,0,0,0,PRESENT
EMP0037,2026-07-01,SHIFT_B,2026-07-01 14:00:00,2026-07-01 22:00:00,480,0,0,0,PRESENT
EMP0037,2026-07-02,SHIFT_B,2026-07-02 14:00:00,2026-07-02 22:00:00,480,0,0,0,PRESENT
EMP0037,2026-07-03,SHIFT_B,2026-07-03 14:00:00,2026-07-03 22:00:00,480,0,0,0,PRESENT
EMP0037,2026-07-06,SHIFT_B,2026-07-06 14:00:00,2026-07-06 22:00:00,480,0,0,0,PRESENT
EMP0037,2026-07-07,SHIFT_B,2026-07-07 14:45:00,2026-07-07 22:00:00,435,45,0,0,PRESENT
EMP0037,2026-07-08,SHIFT_B,2026-07-08 14:00:00,2026-07-08 22:00:00,480,0,0,0,PRESENT
EMP0037,2026-07-09,SHIFT_B,2026-07-09 14:00:00,2026-07-09 23:28:00,480,0,0,88,PRESENT
EMP0037,2026-07-10,SHIFT_B,2026-07-10 14:00:00,2026-07-10 22:22:00,462,0,18,40,PRESENT
EMP0037,2026-07-13,SHIFT_B,,,0,0,0,0,LEAVE
EMP0037,2026-07-14,SHIFT_B,2026-07-14 14:00:00,2026-07-14 22:00:00,480,0,0,0,PRESENT
EMP0037,2026-07-15,SHIFT_B,2026-07-15 14:00:00,2026-07-15 22:00:00,480,0,0,0,PRESENT
EMP0037,2026-07-16,SHIFT_B,2026-07-16 14:00:00,2026-07-16 22:00:00,480,0,0,0,PRESENT
EMP0037,2026-07-17,SHIFT_B,2026-07-17 14:00:00,2026-07-17 22:00:00,480,0,0,0,PRESENT
EMP0037,2026-07-20,SHIFT_B,2026-07-20 14:00:00,2026-07-20 23:02:00,480,0,0,62,PRESENT
EMP0037,2026-07-21,SHIFT_B,2026-07-21 14:00:00,2026-07-21 22:48:00,480,0,0,48,PRESENT
EMP0037,2026-07-22,SHIFT_B,2026-07-22 14:00:00,2026-07-22 22:00:00,480,0,0,0,PRESENT
EMP0037,2026-07-23,SHIFT_B,2026-07-23 14:00:00,2026-07-23 22:53:00,480,0,0,53,PRESENT
EMP0037,2026-07-24,SHIFT_B,2026-07-24 14:00:00,2026-07-24 18:00:00,240,0,0,0,HALF_DAY
EMP0037,2026-07-27,SHIFT_B,2026-07-27 14:00:00,2026-07-27 21:37:00,457,0,23,0,PRESENT
EMP0037,2026-07-28,SHIFT_B,2026-07-28 14:00:00,2026-07-28 21:53:00,473,0,7,0,PRESENT
EMP0037,2026-07-29,SHIFT_B,2026-07-29 14:00:00,2026-07-29 23:14:00,480,0,0,74,PRESENT
EMP0037,2026-07-30,SHIFT_B,2026-07-30 14:00:00,2026-07-30 22:00:00,480,0,0,0,PRESENT
EMP0037,2026-07-31,SHIFT_B,,,0,0,0,0,LEAVE
EMP0037,2026-08-03,SHIFT_B,2026-08-03 14:00:00,2026-08-03 22:00:00,480,0,0,0,PRESENT
EMP0037,2026-08-04,SHIFT_B,2026-08-04 14:00:00,2026-08-04 22:23:00,480,0,0,23,PRESENT
EMP0037,2026-08-05,SHIFT_B,2026-08-05 14:00:00,2026-08-05 22:00:00,480,0,0,0,PRESENT
EMP0037,2026-08-06,SHIFT_B,2026-08-06 14:00:00,2026-08-06 22:00:00,480,0,0,0,PRESENT
EMP0037,2026-08-07,SHIFT_B,2026-08-07 14:00:00,2026-08-07 22:00:00,480,0,0,0,PRESENT
EMP0037,2026-08-10,SHIFT_B,2026-08-10 14:00:00,2026-08-10 22:00:00,480,0,0,0,PRESENT
EMP0037,2026-08-11,SHIFT_B,2026-08-11 14:00:00,2026-08-11 22:00:00,480,0,0,0,PRESENT
EMP0037,2026-08-12,SHIFT_B,2026-08-12 14:00:00,2026-08-12 22:00:00,480,0,0,0,PRESENT
EMP0037,2026-08-13,SHIFT_B,2026-08-13 14:00:00,2026-08-13 22:00:00,480,0,0,0,PRESENT
EMP0037,2026-08-14,SHIFT_B,2026-08-14 14:00:00,2026-08-14 22:36:00,480,0,0,36,PRESENT
EMP0037,2026-08-17,SHIFT_B,2026-08-17 14:00:00,2026-08-17 22:00:00,480,0,0,0,PRESENT
EMP0037,2026-08-18,SHIFT_B,2026-08-18 14:00:00,2026-08-18 22:00:00,480,0,0,0,PRESENT
EMP0037,2026-08-19,SHIFT_B,2026-08-19 14:00:00,2026-08-19 22:00:00,480,0,0,0,PRESENT
EMP0037,2026-08-20,SHIFT_B,2026-08-20 14:00:00,2026-08-20 22:00:00,480,0,0,0,PRESENT
EMP0037,2026-08-21,SHIFT_B,2026-08-21 14:00:00,2026-08-21 22:00:00,480,0,0,0,PRESENT
EMP0037,2026-08-24,SHIFT_B,2026-08-24 14:00:00,2026-08-24 22:00:00,480,0,0,0,PRESENT
EMP0037,2026-08-25,SHIFT_B,2026-08-25 14:00:00,2026-08-25 22:00:00,480,0,0,0,PRESENT
EMP0037,2026-08-26,SHIFT_B,2026-08-26 14:00:00,2026-08-26 22:00:00,480,0,0,0,PRESENT
EMP0037,2026-08-27,SHIFT_B,2026-08-27 14:00:00,2026-08-27 23:39:00,480,0,0,99,PRESENT
EMP0037,2026-08-28,SHIFT_B,2026-08-28 14:00:00,2026-08-28 22:00:00,480,0,0,0,PRESENT
EMP0037,2026-08-31,SHIFT_B,2026-08-31 14:00:00,2026-08-31 22:00:00,480,0,0,0,PRESENT
EMP0037,2026-09-01,SHIFT_B,2026-09-01 14:00:00,2026-09-01 22:38:00,480,0,0,38,PRESENT
EMP0037,2026-09-02,SHIFT_B,2026-09-02 14:00:00,2026-09-02 22:29:00,480,0,0,29,PRESENT
EMP0037,2026-09-03,SHIFT_B,2026-09-03 14:00:00,2026-09-03 21:45:00,465,0,15,0,PRESENT
EMP0037,2026-09-04,SHIFT_B,2026-09-04 14:00:00,2026-09-04 22:34:00,480,0,0,34,PRESENT
EMP0037,2026-09-07,SHIFT_B,2026-09-07 14:00:00,2026-09-07 22:00:00,480,0,0,0,PRESENT
EMP0037,2026-09-08,SHIFT_B,2026-09-08 14:00:00,2026-09-08 22:00:00,480,0,0,0,PRESENT
EMP0037,2026-09-09,SHIFT_B,2026-09-09 14:00:00,2026-09-09 22:00:00,480,0,0,0,PRESENT
EMP0037,2026-09-10,SHIFT_B,2026-09-10 14:00:00,2026-09-10 22:00:00,480,0,0,0,PRESENT
EMP0037,2026-09-11,SHIFT_B,2026-09-11 14:00:00,2026-09-11 23:53:00,480,0,0,113,PRESENT
EMP0038,2025-09-11,SHIFT_B,2025-09-11 14:20:00,2025-09-11 22:00:00,460,20,0,0,PRESENT
EMP0038,2025-09-12,SHIFT_B,2025-09-12 14:00:00,2025-09-12 22:00:00,480,0,0,0,PRESENT
EMP0038,2025-09-15,SHIFT_B,2025-09-15 14:00:00,2025-09-15 22:00:00,480,0,0,0,PRESENT
EMP0038,2025-09-16,SHIFT_B,2025-09-16 14:00:00,2025-09-16 21:40:00,460,0,20,0,PRESENT
EMP0038,2025-09-17,SHIFT_B,2025-09-17 14:00:00,2025-09-17 22:00:00,480,0,0,0,PRESENT
EMP0038,2025-09-18,SHIFT_B,2025-09-18 14:00:00,2025-09-18 21:52:00,472,0,8,0,PRESENT
EMP0038,2025-09-19,SHIFT_B,2025-09-19 14:00:00,2025-09-19 22:00:00,480,0,0,0,PRESENT
EMP0038,2025-09-22,SHIFT_B,2025-09-22 14:00:00,2025-09-22 22:00:00,480,0,0,0,PRESENT
EMP0038,2025-09-23,SHIFT_B,2025-09-23 14:00:00,2025-09-23 22:00:00,480,0,0,0,PRESENT
EMP0038,2025-09-24,SHIFT_B,,,0,0,0,0,ABSENT
EMP0038,2025-09-25,SHIFT_B,2025-09-25 14:34:00,2025-09-25 22:00:00,446,34,0,0,PRESENT
EMP0038,2025-09-26,SHIFT_B,2025-09-26 14:07:00,2025-09-26 22:00:00,473,7,0,0,PRESENT
EMP0038,2025-09-29,SHIFT_B,2025-09-29 14:18:00,2025-09-29 22:00:00,462,18,0,0,PRESENT
EMP0038,2025-09-30,SHIFT_B,2025-09-30 14:33:00,2025-09-30 22:00:00,447,33,0,0,PRESENT
EMP0038,2025-10-01,SHIFT_B,2025-10-01 14:08:00,2025-10-01 22:00:00,472,8,0,0,PRESENT
EMP0038,2025-10-02,SHIFT_B,2025-10-02 14:00:00,2025-10-02 22:00:00,480,0,0,0,PRESENT
EMP0038,2025-10-03,SHIFT_B,2025-10-03 14:00:00,2025-10-03 22:00:00,480,0,0,0,PRESENT
EMP0038,2025-10-06,SHIFT_B,2025-10-06 14:13:00,2025-10-06 22:00:00,467,13,0,0,PRESENT
EMP0038,2025-10-07,SHIFT_B,2025-10-07 14:00:00,2025-10-07 22:29:00,480,0,0,29,PRESENT
EMP0038,2025-10-08,SHIFT_B,2025-10-08 14:33:00,2025-10-08 22:00:00,447,33,0,0,PRESENT
EMP0038,2025-10-09,SHIFT_B,2025-10-09 14:00:00,2025-10-09 22:00:00,480,0,0,0,PRESENT
EMP0038,2025-10-10,SHIFT_B,2025-10-10 14:00:00,2025-10-10 22:00:00,480,0,0,0,PRESENT
EMP0038,2025-10-13,SHIFT_B,2025-10-13 14:34:00,2025-10-13 22:27:00,446,34,0,27,PRESENT
EMP0038,2025-10-14,SHIFT_B,2025-10-14 14:00:00,2025-10-14 21:36:00,456,0,24,0,PRESENT
EMP0038,2025-10-15,SHIFT_B,2025-10-15 14:39:00,2025-10-15 22:00:00,441,39,0,0,PRESENT
EMP0038,2025-10-16,SHIFT_B,2025-10-16 14:00:00,2025-10-16 22:00:00,480,0,0,0,PRESENT
EMP0038,2025-10-17,SHIFT_B,2025-10-17 14:00:00,2025-10-17 22:00:00,480,0,0,0,PRESENT
EMP0038,2025-10-20,SHIFT_B,2025-10-20 14:00:00,2025-10-20 22:00:00,480,0,0,0,PRESENT
EMP0038,2025-10-21,SHIFT_B,,,0,0,0,0,ABSENT
EMP0038,2025-10-22,SHIFT_B,2025-10-22 14:00:00,2025-10-22 22:00:00,480,0,0,0,PRESENT
EMP0038,2025-10-23,SHIFT_B,,,0,0,0,0,LEAVE
EMP0038,2025-10-24,SHIFT_B,,,0,0,0,0,ABSENT
EMP0038,2025-10-27,SHIFT_B,,,0,0,0,0,ABSENT
EMP0038,2025-10-28,SHIFT_B,2025-10-28 14:00:00,2025-10-28 22:00:00,480,0,0,0,PRESENT
EMP0038,2025-10-29,SHIFT_B,2025-10-29 14:00:00,2025-10-29 22:00:00,480,0,0,0,PRESENT
EMP0038,2025-10-30,SHIFT_B,2025-10-30 14:00:00,2025-10-30 22:00:00,480,0,0,0,PRESENT
EMP0038,2025-10-31,SHIFT_B,2025-10-31 14:00:00,2025-10-31 22:00:00,480,0,0,0,PRESENT
EMP0038,2025-11-03,SHIFT_B,,,0,0,0,0,LEAVE
EMP0038,2025-11-04,SHIFT_B,2025-11-04 14:00:00,2025-11-04 22:00:00,480,0,0,0,PRESENT
EMP0038,2025-11-05,SHIFT_B,,,0,0,0,0,ABSENT
EMP0038,2025-11-06,SHIFT_B,2025-11-06 14:19:00,2025-11-06 22:00:00,461,19,0,0,PRESENT
EMP0038,2025-11-07,SHIFT_B,2025-11-07 14:25:00,2025-11-07 22:00:00,455,25,0,0,PRESENT
EMP0038,2025-11-10,SHIFT_B,2025-11-10 14:00:00,2025-11-10 22:00:00,480,0,0,0,PRESENT
EMP0038,2025-11-11,SHIFT_B,2025-11-11 14:22:00,2025-11-11 22:00:00,458,22,0,0,PRESENT
EMP0038,2025-11-12,SHIFT_B,2025-11-12 14:00:00,2025-11-12 22:00:00,480,0,0,0,PRESENT
EMP0038,2025-11-13,SHIFT_B,2025-11-13 14:20:00,2025-11-13 22:47:00,460,20,0,47,PRESENT
EMP0038,2025-11-14,SHIFT_B,,,0,0,0,0,ABSENT
EMP0038,2025-11-17,SHIFT_B,2025-11-17 14:29:00,2025-11-17 22:00:00,451,29,0,0,PRESENT
EMP0038,2025-11-18,SHIFT_B,2025-11-18 14:00:00,2025-11-18 22:00:00,480,0,0,0,PRESENT
EMP0038,2025-11-19,SHIFT_B,2025-11-19 14:00:00,2025-11-19 22:00:00,480,0,0,0,PRESENT
EMP0038,2025-11-20,SHIFT_B,2025-11-20 14:00:00,2025-11-20 22:00:00,480,0,0,0,PRESENT
EMP0038,2025-11-21,SHIFT_B,2025-11-21 14:00:00,2025-11-21 22:00:00,480,0,0,0,PRESENT
EMP0038,2025-11-24,SHIFT_B,2025-11-24 14:00:00,2025-11-24 22:00:00,480,0,0,0,PRESENT
EMP0038,2025-11-25,SHIFT_B,2025-11-25 14:00:00,2025-11-25 22:00:00,480,0,0,0,PRESENT
EMP0038,2025-11-26,SHIFT_B,2025-11-26 14:00:00,2025-11-26 22:00:00,480,0,0,0,PRESENT
EMP0038,2025-11-27,SHIFT_B,2025-11-27 14:11:00,2025-11-27 22:39:00,469,11,0,39,PRESENT
EMP0038,2025-11-28,SHIFT_B,2025-11-28 14:00:00,2025-11-28 22:00:00,480,0,0,0,PRESENT
EMP0038,2025-12-01,SHIFT_B,2025-12-01 14:06:00,2025-12-01 22:00:00,474,6,0,0,PRESENT
EMP0038,2025-12-02,SHIFT_B,2025-12-02 14:00:00,2025-12-02 22:00:00,480,0,0,0,PRESENT
EMP0038,2025-12-03,SHIFT_B,2025-12-03 14:00:00,2025-12-03 23:10:00,480,0,0,70,PRESENT
EMP0038,2025-12-04,SHIFT_B,,,0,0,0,0,ABSENT
EMP0038,2025-12-05,SHIFT_B,2025-12-05 14:00:00,2025-12-05 23:08:00,480,0,0,68,PRESENT
EMP0038,2025-12-08,SHIFT_B,2025-12-08 14:07:00,2025-12-08 22:00:00,473,7,0,0,PRESENT
EMP0038,2025-12-09,SHIFT_B,2025-12-09 14:00:00,2025-12-09 23:13:00,480,0,0,73,PRESENT
EMP0038,2025-12-10,SHIFT_B,2025-12-10 14:00:00,2025-12-10 22:00:00,480,0,0,0,PRESENT
EMP0038,2025-12-11,SHIFT_B,2025-12-11 14:00:00,2025-12-11 22:00:00,480,0,0,0,PRESENT
EMP0038,2025-12-12,SHIFT_B,2025-12-12 14:00:00,2025-12-12 22:00:00,480,0,0,0,PRESENT
EMP0038,2025-12-15,SHIFT_B,2025-12-15 14:34:00,2025-12-15 00:00:00,446,34,0,120,PRESENT
EMP0038,2025-12-16,SHIFT_B,2025-12-16 14:00:00,2025-12-16 22:00:00,480,0,0,0,PRESENT
EMP0038,2025-12-17,SHIFT_B,2025-12-17 14:00:00,2025-12-17 22:00:00,480,0,0,0,PRESENT
EMP0038,2025-12-18,SHIFT_B,2025-12-18 14:22:00,2025-12-18 22:00:00,458,22,0,0,PRESENT
EMP0038,2025-12-19,SHIFT_B,2025-12-19 14:00:00,2025-12-19 22:00:00,480,0,0,0,PRESENT
EMP0038,2025-12-22,SHIFT_B,2025-12-22 14:00:00,2025-12-22 22:00:00,480,0,0,0,PRESENT
EMP0038,2025-12-23,SHIFT_B,2025-12-23 14:39:00,2025-12-23 22:00:00,441,39,0,0,PRESENT
EMP0038,2025-12-24,SHIFT_B,2025-12-24 14:00:00,2025-12-24 22:00:00,480,0,0,0,PRESENT
EMP0038,2025-12-25,SHIFT_B,,,0,0,0,0,HOLIDAY
EMP0038,2025-12-26,SHIFT_B,2025-12-26 14:00:00,2025-12-26 22:00:00,480,0,0,0,PRESENT
EMP0038,2025-12-29,SHIFT_B,2025-12-29 14:00:00,2025-12-29 22:00:00,480,0,0,0,PRESENT
EMP0038,2025-12-30,SHIFT_B,2025-12-30 14:00:00,2025-12-30 22:00:00,480,0,0,0,PRESENT
EMP0038,2025-12-31,SHIFT_B,,,0,0,0,0,HOLIDAY
EMP0038,2026-01-01,SHIFT_B,,,0,0,0,0,HOLIDAY
EMP0038,2026-01-02,SHIFT_B,2026-01-02 14:17:00,2026-01-02 22:00:00,463,17,0,0,PRESENT
EMP0038,2026-01-05,SHIFT_B,,,0,0,0,0,ABSENT
EMP0038,2026-01-06,SHIFT_B,,,0,0,0,0,LEAVE
EMP0038,2026-01-07,SHIFT_B,2026-01-07 14:21:00,2026-01-07 22:00:00,459,21,0,0,PRESENT
EMP0038,2026-01-08,SHIFT_B,2026-01-08 14:10:00,2026-01-08 23:37:00,470,10,0,97,PRESENT
EMP0038,2026-01-09,SHIFT_B,2026-01-09 14:00:00,2026-01-09 22:00:00,480,0,0,0,PRESENT
EMP0038,2026-01-12,SHIFT_B,2026-01-12 14:30:00,2026-01-12 22:00:00,450,30,0,0,PRESENT
EMP0038,2026-01-13,SHIFT_B,2026-01-13 14:00:00,2026-01-13 21:45:00,465,0,15,0,PRESENT
EMP0038,2026-01-14,SHIFT_B,2026-01-14 14:00:00,2026-01-14 22:00:00,480,0,0,0,PRESENT
EMP0038,2026-01-15,SHIFT_B,2026-01-15 14:00:00,2026-01-15 22:00:00,480,0,0,0,PRESENT
EMP0038,2026-01-16,SHIFT_B,2026-01-16 14:32:00,2026-01-16 22:00:00,448,32,0,0,PRESENT
EMP0038,2026-01-19,SHIFT_B,2026-01-19 14:00:00,2026-01-19 22:00:00,480,0,0,0,PRESENT
EMP0038,2026-01-20,SHIFT_B,2026-01-20 14:00:00,2026-01-20 22:00:00,480,0,0,0,PRESENT
EMP0038,2026-01-21,SHIFT_B,2026-01-21 14:00:00,2026-01-21 22:13:00,454,0,26,39,PRESENT
EMP0038,2026-01-22,SHIFT_B,2026-01-22 14:00:00,2026-01-22 22:00:00,480,0,0,0,PRESENT
EMP0038,2026-01-23,SHIFT_B,2026-01-23 14:00:00,2026-01-23 22:00:00,480,0,0,0,PRESENT
EMP0038,2026-01-26,SHIFT_B,2026-01-26 14:00:00,2026-01-26 22:00:00,480,0,0,0,PRESENT
EMP0038,2026-01-27,SHIFT_B,2026-01-27 14:00:00,2026-01-27 22:00:00,480,0,0,0,PRESENT
EMP0038,2026-01-28,SHIFT_B,2026-01-28 14:00:00,2026-01-28 22:00:00,480,0,0,0,PRESENT
EMP0038,2026-01-29,SHIFT_B,2026-01-29 14:00:00,2026-01-29 22:00:00,480,0,0,0,PRESENT
EMP0038,2026-01-30,SHIFT_B,2026-01-30 14:00:00,2026-01-30 22:00:00,480,0,0,0,PRESENT
EMP0038,2026-02-02,SHIFT_B,,,0,0,0,0,ABSENT
EMP0038,2026-02-03,SHIFT_B,,,0,0,0,0,ABSENT
EMP0038,2026-02-04,SHIFT_B,,,0,0,0,0,HOLIDAY
EMP0038,2026-02-05,SHIFT_B,2026-02-05 14:00:00,2026-02-05 00:00:00,480,0,0,120,PRESENT
EMP0038,2026-02-06,SHIFT_B,2026-02-06 14:00:00,2026-02-06 23:34:00,480,0,0,94,PRESENT
EMP0038,2026-02-09,SHIFT_B,2026-02-09 14:00:00,2026-02-09 22:00:00,480,0,0,0,PRESENT
EMP0038,2026-02-10,SHIFT_B,2026-02-10 14:00:00,2026-02-10 22:00:00,480,0,0,0,PRESENT
EMP0038,2026-02-11,SHIFT_B,2026-02-11 14:00:00,2026-02-11 22:00:00,480,0,0,0,PRESENT
EMP0038,2026-02-12,SHIFT_B,2026-02-12 14:00:00,2026-02-12 23:39:00,480,0,0,99,PRESENT
EMP0038,2026-02-13,SHIFT_B,2026-02-13 14:00:00,2026-02-13 22:00:00,480,0,0,0,PRESENT
EMP0038,2026-02-16,SHIFT_B,2026-02-16 14:00:00,2026-02-16 22:00:00,480,0,0,0,PRESENT
EMP0038,2026-02-17,SHIFT_B,,,0,0,0,0,ABSENT
EMP0038,2026-02-18,SHIFT_B,2026-02-18 14:43:00,2026-02-18 22:00:00,437,43,0,0,PRESENT
EMP0038,2026-02-19,SHIFT_B,2026-02-19 14:00:00,2026-02-19 22:00:00,480,0,0,0,PRESENT
EMP0038,2026-02-20,SHIFT_B,2026-02-20 14:00:00,2026-02-20 22:00:00,480,0,0,0,PRESENT
EMP0038,2026-02-23,SHIFT_B,2026-02-23 14:00:00,2026-02-23 21:52:00,472,0,8,0,PRESENT
EMP0038,2026-02-24,SHIFT_B,2026-02-24 14:00:00,2026-02-24 22:29:00,480,0,0,29,PRESENT
EMP0038,2026-02-25,SHIFT_B,2026-02-25 14:00:00,2026-02-25 22:00:00,480,0,0,0,PRESENT
EMP0038,2026-02-26,SHIFT_B,2026-02-26 14:07:00,2026-02-26 22:00:00,473,7,0,0,PRESENT
EMP0038,2026-02-27,SHIFT_B,2026-02-27 14:00:00,2026-02-27 22:00:00,480,0,0,0,PRESENT
EMP0038,2026-03-02,SHIFT_B,2026-03-02 14:00:00,2026-03-02 00:00:00,480,0,0,120,PRESENT
EMP0038,2026-03-03,SHIFT_B,2026-03-03 14:22:00,2026-03-03 22:00:00,458,22,0,0,PRESENT
EMP0038,2026-03-04,SHIFT_B,2026-03-04 14:00:00,2026-03-04 22:00:00,480,0,0,0,PRESENT
EMP0038,2026-03-05,SHIFT_B,2026-03-05 14:44:00,2026-03-05 22:00:00,436,44,0,0,PRESENT
EMP0038,2026-03-06,SHIFT_B,2026-03-06 14:19:00,2026-03-06 21:44:00,445,19,16,0,PRESENT
EMP0038,2026-03-09,SHIFT_B,2026-03-09 14:22:00,2026-03-09 22:00:00,458,22,0,0,PRESENT
EMP0038,2026-03-10,SHIFT_B,2026-03-10 14:00:00,2026-03-10 22:00:00,480,0,0,0,PRESENT
EMP0038,2026-03-11,SHIFT_B,2026-03-11 14:15:00,2026-03-11 22:55:00,465,15,0,55,PRESENT
EMP0038,2026-03-12,SHIFT_B,2026-03-12 14:00:00,2026-03-12 22:00:00,480,0,0,0,PRESENT
EMP0038,2026-03-13,SHIFT_B,2026-03-13 14:00:00,2026-03-13 22:00:00,480,0,0,0,PRESENT
EMP0038,2026-03-16,SHIFT_B,2026-03-16 14:00:00,2026-03-16 22:00:00,480,0,0,0,PRESENT
EMP0038,2026-03-17,SHIFT_B,2026-03-17 14:00:00,2026-03-17 22:00:00,480,0,0,0,PRESENT
EMP0038,2026-03-18,SHIFT_B,2026-03-18 14:00:00,2026-03-18 21:48:00,468,0,12,0,PRESENT
EMP0038,2026-03-19,SHIFT_B,2026-03-19 14:05:00,2026-03-19 22:00:00,475,5,0,0,PRESENT
EMP0038,2026-03-20,SHIFT_B,2026-03-20 14:00:00,2026-03-20 22:00:00,480,0,0,0,PRESENT
EMP0038,2026-03-23,SHIFT_B,2026-03-23 14:24:00,2026-03-23 22:00:00,456,24,0,0,PRESENT
EMP0038,2026-03-24,SHIFT_B,2026-03-24 14:00:00,2026-03-24 22:00:00,480,0,0,0,PRESENT
EMP0038,2026-03-25,SHIFT_B,2026-03-25 14:00:00,2026-03-25 22:00:00,480,0,0,0,PRESENT
EMP0038,2026-03-26,SHIFT_B,2026-03-26 14:00:00,2026-03-26 23:14:00,480,0,0,74,PRESENT
EMP0038,2026-03-27,SHIFT_B,2026-03-27 14:00:00,2026-03-27 22:00:00,480,0,0,0,PRESENT
EMP0038,2026-03-30,SHIFT_B,2026-03-30 14:45:00,2026-03-30 22:00:00,435,45,0,0,PRESENT
EMP0038,2026-03-31,SHIFT_B,2026-03-31 14:00:00,2026-03-31 22:00:00,480,0,0,0,PRESENT
EMP0038,2026-04-01,SHIFT_B,2026-04-01 14:12:00,2026-04-01 22:00:00,468,12,0,0,PRESENT
EMP0038,2026-04-02,SHIFT_B,2026-04-02 14:00:00,2026-04-02 22:00:00,480,0,0,0,PRESENT
EMP0038,2026-04-03,SHIFT_B,2026-04-03 14:00:00,2026-04-03 22:54:00,480,0,0,54,PRESENT
EMP0038,2026-04-06,SHIFT_B,2026-04-06 14:00:00,2026-04-06 22:00:00,480,0,0,0,PRESENT
EMP0038,2026-04-07,SHIFT_B,2026-04-07 14:18:00,2026-04-07 22:00:00,462,18,0,0,PRESENT
EMP0038,2026-04-08,SHIFT_B,2026-04-08 14:00:00,2026-04-08 21:42:00,462,0,18,0,PRESENT
EMP0038,2026-04-09,SHIFT_B,2026-04-09 14:00:00,2026-04-09 22:00:00,480,0,0,0,PRESENT
EMP0038,2026-04-10,SHIFT_B,,,0,0,0,0,LEAVE
EMP0038,2026-04-13,SHIFT_B,2026-04-13 14:41:00,2026-04-13 22:00:00,439,41,0,0,PRESENT
EMP0038,2026-04-14,SHIFT_B,2026-04-14 14:07:00,2026-04-14 22:00:00,473,7,0,0,PRESENT
EMP0038,2026-04-15,SHIFT_B,2026-04-15 14:00:00,2026-04-15 22:00:00,480,0,0,0,PRESENT
EMP0038,2026-04-16,SHIFT_B,2026-04-16 14:00:00,2026-04-16 22:00:00,480,0,0,0,PRESENT
EMP0038,2026-04-17,SHIFT_B,2026-04-17 14:00:00,2026-04-17 22:00:00,480,0,0,0,PRESENT
EMP0038,2026-04-20,SHIFT_B,2026-04-20 14:40:00,2026-04-20 22:00:00,440,40,0,0,PRESENT
EMP0038,2026-04-21,SHIFT_B,,,0,0,0,0,ABSENT
EMP0038,2026-04-22,SHIFT_B,2026-04-22 14:00:00,2026-04-22 22:00:00,480,0,0,0,PRESENT
EMP0038,2026-04-23,SHIFT_B,2026-04-23 14:00:00,2026-04-23 22:00:00,480,0,0,0,PRESENT
EMP0038,2026-04-24,SHIFT_B,2026-04-24 14:00:00,2026-04-24 22:00:00,480,0,0,0,PRESENT
EMP0038,2026-04-27,SHIFT_B,2026-04-27 14:00:00,2026-04-27 22:00:00,480,0,0,0,PRESENT
EMP0038,2026-04-28,SHIFT_B,,,0,0,0,0,ABSENT
EMP0038,2026-04-29,SHIFT_B,2026-04-29 14:12:00,2026-04-29 22:00:00,468,12,0,0,PRESENT
EMP0038,2026-04-30,SHIFT_B,2026-04-30 14:00:00,2026-04-30 22:00:00,480,0,0,0,PRESENT
EMP0038,2026-05-01,SHIFT_B,,,0,0,0,0,HOLIDAY
EMP0038,2026-05-04,SHIFT_B,2026-05-04 14:00:00,2026-05-04 23:30:00,480,0,0,90,PRESENT
EMP0038,2026-05-05,SHIFT_B,2026-05-05 14:00:00,2026-05-05 22:00:00,480,0,0,0,PRESENT
