employee_code,kpi_code,period,target,actual,achievement_percentage,weight,weighted_score,source
EMP0014,ATTENDANCE_RATE,2026-05,95,85,89.47,20,17.89,ATTENDANCE
EMP0014,PUNCTUALITY,2026-05,90,35.29,39.22,10,3.92,ATTENDANCE
EMP0014,PRODUCTION_TARGET_ACHIEVEMENT,2026-05,100,75.83,75.83,30,22.75,PRODUCTION
EMP0014,QUALITY_RATE,2026-05,98,95.6,97.55,20,19.51,PRODUCTION
EMP0014,DEFECT_RATE,2026-05,2,4.4,45.43,10,4.54,PRODUCTION
EMP0014,SAFETY_INCIDENTS,2026-05,0,0,150,10,15,PRODUCTION
EMP0015,ATTENDANCE_RATE,2026-05,95,100,105.26,20,21.05,ATTENDANCE
EMP0015,PUNCTUALITY,2026-05,90,70,77.78,10,7.78,ATTENDANCE
EMP0015,PRODUCTION_TARGET_ACHIEVEMENT,2026-05,100,72.22,72.22,30,21.67,PRODUCTION
EMP0015,QUALITY_RATE,2026-05,98,96.62,98.6,20,19.72,PRODUCTION
EMP0015,DEFECT_RATE,2026-05,2,3.38,59.25,10,5.93,PRODUCTION
EMP0015,SAFETY_INCIDENTS,2026-05,0,0,150,10,15,PRODUCTION
EMP0016,ATTENDANCE_RATE,2026-05,95,85,89.47,20,17.89,ATTENDANCE
EMP0016,PUNCTUALITY,2026-05,90,82.35,91.5,10,9.15,ATTENDANCE
EMP0016,PRODUCTION_TARGET_ACHIEVEMENT,2026-05,100,69.48,69.48,30,20.84,PRODUCTION
EMP0016,QUALITY_RATE,2026-05,98,96.58,98.55,20,19.71,PRODUCTION
EMP0016,DEFECT_RATE,2026-05,2,3.42,58.53,10,5.85,PRODUCTION
EMP0016,SAFETY_INCIDENTS,2026-05,0,1,100,10,10,PRODUCTION
EMP0017,ATTENDANCE_RATE,2026-05,95,85,89.47,20,17.89,ATTENDANCE
EMP0017,PUNCTUALITY,2026-05,90,58.82,65.36,10,6.54,ATTENDANCE
EMP0017,PRODUCTION_TARGET_ACHIEVEMENT,2026-05,100,75.23,75.23,30,22.57,PRODUCTION
EMP0017,QUALITY_RATE,2026-05,98,95.57,97.53,20,19.51,PRODUCTION
EMP0017,DEFECT_RATE,2026-05,2,4.43,45.2,10,4.52,PRODUCTION
EMP0017,SAFETY_INCIDENTS,2026-05,0,0,150,10,15,PRODUCTION
EMP0018,ATTENDANCE_RATE,2026-05,95,95,100,20,20,ATTENDANCE
EMP0018,PUNCTUALITY,2026-05,90,73.68,81.87,10,8.19,ATTENDANCE
EMP0018,PRODUCTION_TARGET_ACHIEVEMENT,2026-05,100,61.49,61.49,30,18.45,PRODUCTION
EMP0018,QUALITY_RATE,2026-05,98,95.78,97.73,20,19.55,PRODUCTION
EMP0018,DEFECT_RATE,2026-05,2,4.22,47.37,10,4.74,PRODUCTION
EMP0018,SAFETY_INCIDENTS,2026-05,0,1,100,10,10,PRODUCTION
EMP0019,ATTENDANCE_RATE,2026-05,95,100,105.26,20,21.05,ATTENDANCE
EMP0019,PUNCTUALITY,2026-05,90,95,105.56,10,10.56,ATTENDANCE
EMP0019,PRODUCTION_TARGET_ACHIEVEMENT,2026-05,100,80.3,80.3,30,24.09,PRODUCTION
EMP0019,QUALITY_RATE,2026-05,98,96.62,98.59,20,19.72,PRODUCTION
EMP0019,DEFECT_RATE,2026-05,2,3.38,59.19,10,5.92,PRODUCTION
EMP0019,SAFETY_INCIDENTS,2026-05,0,0,150,10,15,PRODUCTION
EMP0020,ATTENDANCE_RATE,2026-05,95,95,100,20,20,ATTENDANCE
EMP0020,PUNCTUALITY,2026-05,90,94.74,105.26,10,10.53,ATTENDANCE
EMP0020,PRODUCTION_TARGET_ACHIEVEMENT,2026-05,100,67.57,67.57,30,20.27,PRODUCTION
EMP0020,QUALITY_RATE,2026-05,98,96.52,98.49,20,19.7,PRODUCTION
EMP0020,DEFECT_RATE,2026-05,2,3.48,57.5,10,5.75,PRODUCTION
EMP0020,SAFETY_INCIDENTS,2026-05,0,0,150,10,15,PRODUCTION
EMP0021,ATTENDANCE_RATE,2026-05,95,75,78.95,20,15.79,ATTENDANCE
EMP0021,PUNCTUALITY,2026-05,90,33.33,37.04,10,3.7,ATTENDANCE
EMP0021,PRODUCTION_TARGET_ACHIEVEMENT,2026-05,100,109.26,109.26,30,32.78,PRODUCTION
EMP0021,QUALITY_RATE,2026-05,98,98.94,100.95,20,20.19,PRODUCTION
EMP0021,DEFECT_RATE,2026-05,2,1.06,150,10,15,PRODUCTION
EMP0021,SAFETY_INCIDENTS,2026-05,0,1,100,10,10,PRODUCTION
EMP0022,ATTENDANCE_RATE,2026-05,95,95,100,20,20,ATTENDANCE
EMP0022,PUNCTUALITY,2026-05,90,89.47,99.42,10,9.94,ATTENDANCE
EMP0022,PRODUCTION_TARGET_ACHIEVEMENT,2026-05,100,67.26,67.26,30,20.18,PRODUCTION
EMP0022,QUALITY_RATE,2026-05,98,96.66,98.63,20,19.73,PRODUCTION
EMP0022,DEFECT_RATE,2026-05,2,3.34,59.89,10,5.99,PRODUCTION
EMP0022,SAFETY_INCIDENTS,2026-05,0,0,150,10,15,PRODUCTION
EMP0023,ATTENDANCE_RATE,2026-05,95,95,100,20,20,ATTENDANCE
EMP0023,PUNCTUALITY,2026-05,90,68.42,76.02,10,7.6,ATTENDANCE
EMP0023,PRODUCTION_TARGET_ACHIEVEMENT,2026-05,100,116.02,116.02,30,34.81,PRODUCTION
EMP0023,QUALITY_RATE,2026-05,98,99.71,101.74,20,20.35,PRODUCTION
EMP0023,DEFECT_RATE,2026-05,2,0.29,150,10,15,PRODUCTION
EMP0023,SAFETY_INCIDENTS,2026-05,0,0,150,10,15,PRODUCTION
EMP0024,ATTENDANCE_RATE,2026-05,95,90,94.74,20,18.95,ATTENDANCE
EMP0024,PUNCTUALITY,2026-05,90,100,111.11,10,11.11,ATTENDANCE
EMP0024,PRODUCTION_TARGET_ACHIEVEMENT,2026-05,100,76.9,76.9,30,23.07,PRODUCTION
EMP0024,QUALITY_RATE,2026-05,98,95.66,97.61,20,19.52,PRODUCTION
EMP0024,DEFECT_RATE,2026-05,2,4.34,46.07,10,4.61,PRODUCTION
EMP0024,SAFETY_INCIDENTS,2026-05,0,0,150,10,15,PRODUCTION
EMP0025,ATTENDANCE_RATE,2026-05,95,85,89.47,20,17.89,ATTENDANCE
EMP0025,PUNCTUALITY,2026-05,90,58.82,65.36,10,6.54,ATTENDANCE
EMP0025,PRODUCTION_TARGET_ACHIEVEMENT,2026-05,100,74.38,74.38,30,22.31,PRODUCTION
EMP0025,QUALITY_RATE,2026-05,98,95.71,97.67,20,19.53,PRODUCTION
EMP0025,DEFECT_RATE,2026-05,2,4.29,46.66,10,4.67,PRODUCTION
EMP0025,SAFETY_INCIDENTS,2026-05,0,1,100,10,10,PRODUCTION
EMP0026,ATTENDANCE_RATE,2026-05,95,90,94.74,20,18.95,ATTENDANCE
EMP0026,PUNCTUALITY,2026-05,90,66.67,74.07,10,7.41,ATTENDANCE
EMP0026,PRODUCTION_TARGET_ACHIEVEMENT,2026-05,100,107.31,107.31,30,32.19,PRODUCTION
EMP0026,QUALITY_RATE,2026-05,98,98.67,100.68,20,20.14,PRODUCTION
EMP0026,DEFECT_RATE,2026-05,2,1.33,150,10,15,PRODUCTION
EMP0026,SAFETY_INCIDENTS,2026-05,0,1,100,10,10,PRODUCTION
EMP0027,ATTENDANCE_RATE,2026-05,95,85,89.47,20,17.89,ATTENDANCE
EMP0027,PUNCTUALITY,2026-05,90,82.35,91.5,10,9.15,ATTENDANCE
EMP0027,PRODUCTION_TARGET_ACHIEVEMENT,2026-05,100,106.34,106.34,30,31.9,PRODUCTION
EMP0027,QUALITY_RATE,2026-05,98,98.65,100.67,20,20.13,PRODUCTION
EMP0027,DEFECT_RATE,2026-05,2,1.35,148.65,10,14.87,PRODUCTION
EMP0027,SAFETY_INCIDENTS,2026-05,0,0,150,10,15,PRODUCTION
EMP0028,ATTENDANCE_RATE,2026-05,95,90,94.74,20,18.95,ATTENDANCE
EMP0028,PUNCTUALITY,2026-05,90,72.22,80.25,10,8.03,ATTENDANCE
EMP0028,PRODUCTION_TARGET_ACHIEVEMENT,2026-05,100,76.74,76.74,30,23.02,PRODUCTION
EMP0028,QUALITY_RATE,2026-05,98,96.81,98.79,20,19.76,PRODUCTION
EMP0028,DEFECT_RATE,2026-05,2,3.19,62.74,10,6.27,PRODUCTION
EMP0028,SAFETY_INCIDENTS,2026-05,0,0,150,10,15,PRODUCTION
EMP0029,ATTENDANCE_RATE,2026-05,95,100,105.26,20,21.05,ATTENDANCE
EMP0029,PUNCTUALITY,2026-05,90,65,72.22,10,7.22,ATTENDANCE
EMP0029,PRODUCTION_TARGET_ACHIEVEMENT,2026-05,100,45.55,45.55,30,13.67,PRODUCTION
EMP0029,QUALITY_RATE,2026-05,98,92.6,94.49,20,18.9,PRODUCTION
EMP0029,DEFECT_RATE,2026-05,2,7.4,27.02,10,2.7,PRODUCTION
EMP0029,SAFETY_INCIDENTS,2026-05,0,0,150,10,15,PRODUCTION
EMP0030,ATTENDANCE_RATE,2026-05,95,90,94.74,20,18.95,ATTENDANCE
EMP0030,PUNCTUALITY,2026-05,90,55.56,61.73,10,6.17,ATTENDANCE
EMP0030,PRODUCTION_TARGET_ACHIEVEMENT,2026-05,100,47.89,47.89,30,14.37,PRODUCTION
EMP0030,QUALITY_RATE,2026-05,98,93.52,95.43,20,19.09,PRODUCTION
EMP0030,DEFECT_RATE,2026-05,2,6.48,30.85,10,3.09,PRODUCTION
EMP0030,SAFETY_INCIDENTS,2026-05,0,0,150,10,15,PRODUCTION
EMP0031,ATTENDANCE_RATE,2026-05,95,100,105.26,20,21.05,ATTENDANCE
EMP0031,PUNCTUALITY,2026-05,90,100,111.11,10,11.11,ATTENDANCE
EMP0031,PRODUCTION_TARGET_ACHIEVEMENT,2026-05,100,71.16,71.16,30,21.35,PRODUCTION
EMP0031,QUALITY_RATE,2026-05,98,96.84,98.81,20,19.76,PRODUCTION
EMP0031,DEFECT_RATE,2026-05,2,3.16,63.19,10,6.32,PRODUCTION
EMP0031,SAFETY_INCIDENTS,2026-05,0,0,150,10,15,PRODUCTION
EMP0032,ATTENDANCE_RATE,2026-05,95,90,94.74,20,18.95,ATTENDANCE
EMP0032,PUNCTUALITY,2026-05,90,50,55.56,10,5.56,ATTENDANCE
EMP0032,PRODUCTION_TARGET_ACHIEVEMENT,2026-05,100,110.7,110.7,30,33.21,PRODUCTION
EMP0032,QUALITY_RATE,2026-05,98,98.64,100.65,20,20.13,PRODUCTION
EMP0032,DEFECT_RATE,2026-05,2,1.36,146.97,10,14.7,PRODUCTION
EMP0032,SAFETY_INCIDENTS,2026-05,0,0,150,10,15,PRODUCTION
EMP0033,ATTENDANCE_RATE,2026-05,95,75,78.95,20,15.79,ATTENDANCE
EMP0033,PUNCTUALITY,2026-05,90,73.33,81.48,10,8.15,ATTENDANCE
EMP0033,PRODUCTION_TARGET_ACHIEVEMENT,2026-05,100,82.11,82.11,30,24.63,PRODUCTION
EMP0033,QUALITY_RATE,2026-05,98,96.67,98.64,20,19.73,PRODUCTION
EMP0033,DEFECT_RATE,2026-05,2,3.33,60,10,6,PRODUCTION
EMP0033,SAFETY_INCIDENTS,2026-05,0,0,150,10,15,PRODUCTION
EMP0034,ATTENDANCE_RATE,2026-05,95,75,78.95,20,15.79,ATTENDANCE
EMP0034,PUNCTUALITY,2026-05,90,66.67,74.07,10,7.41,ATTENDANCE
EMP0034,PRODUCTION_TARGET_ACHIEVEMENT,2026-05,100,72.73,72.73,30,21.82,PRODUCTION
EMP0034,QUALITY_RATE,2026-05,98,96.72,98.7,20,19.74,PRODUCTION
EMP0034,DEFECT_RATE,2026-05,2,3.28,61.02,10,6.1,PRODUCTION
EMP0034,SAFETY_INCIDENTS,2026-05,0,1,100,10,10,PRODUCTION
EMP0035,ATTENDANCE_RATE,2026-05,95,90,94.74,20,18.95,ATTENDANCE
EMP0035,PUNCTUALITY,2026-05,90,55.56,61.73,10,6.17,ATTENDANCE
EMP0035,PRODUCTION_TARGET_ACHIEVEMENT,2026-05,100,54,54,30,16.2,PRODUCTION
EMP0035,QUALITY_RATE,2026-05,98,91.43,93.3,20,18.66,PRODUCTION
EMP0035,DEFECT_RATE,2026-05,2,8.57,23.34,10,2.33,PRODUCTION
EMP0035,SAFETY_INCIDENTS,2026-05,0,1,100,10,10,PRODUCTION
EMP0036,ATTENDANCE_RATE,2026-05,95,80,84.21,20,16.84,ATTENDANCE
EMP0036,PUNCTUALITY,2026-05,90,43.75,48.61,10,4.86,ATTENDANCE
EMP0036,PRODUCTION_TARGET_ACHIEVEMENT,2026-05,100,72.05,72.05,30,21.62,PRODUCTION
EMP0036,QUALITY_RATE,2026-05,98,96.76,98.74,20,19.75,PRODUCTION
EMP0036,DEFECT_RATE,2026-05,2,3.24,61.77,10,6.18,PRODUCTION
EMP0036,SAFETY_INCIDENTS,2026-05,0,0,150,10,15,PRODUCTION
EMP0037,ATTENDANCE_RATE,2026-05,95,100,105.26,20,21.05,ATTENDANCE
EMP0037,PUNCTUALITY,2026-05,90,100,111.11,10,11.11,ATTENDANCE
EMP0037,PRODUCTION_TARGET_ACHIEVEMENT,2026-05,100,73.3,73.3,30,21.99,PRODUCTION
EMP0037,QUALITY_RATE,2026-05,98,97.67,99.66,20,19.93,PRODUCTION
EMP0037,DEFECT_RATE,2026-05,2,2.33,85.66,10,8.57,PRODUCTION
EMP0037,SAFETY_INCIDENTS,2026-05,0,0,150,10,15,PRODUCTION
EMP0038,ATTENDANCE_RATE,2026-05,95,95,100,20,20,ATTENDANCE
EMP0038,PUNCTUALITY,2026-05,90,73.68,81.87,10,8.19,ATTENDANCE
EMP0038,PRODUCTION_TARGET_ACHIEVEMENT,2026-05,100,72.35,72.35,30,21.71,PRODUCTION
EMP0038,QUALITY_RATE,2026-05,98,97.55,99.54,20,19.91,PRODUCTION
EMP0038,DEFECT_RATE,2026-05,2,2.45,81.56,10,8.16,PRODUCTION
EMP0038,SAFETY_INCIDENTS,2026-05,0,0,150,10,15,PRODUCTION
EMP0039,ATTENDANCE_RATE,2026-05,95,100,105.26,20,21.05,ATTENDANCE
EMP0039,PUNCTUALITY,2026-05,90,90,100,10,10,ATTENDANCE
EMP0039,PRODUCTION_TARGET_ACHIEVEMENT,2026-05,100,80.16,80.16,30,24.05,PRODUCTION
EMP0039,QUALITY_RATE,2026-05,98,96.61,98.58,20,19.72,PRODUCTION
EMP0039,DEFECT_RATE,2026-05,2,3.39,58.95,10,5.9,PRODUCTION
EMP0039,SAFETY_INCIDENTS,2026-05,0,0,150,10,15,PRODUCTION
EMP0040,ATTENDANCE_RATE,2026-05,95,80,84.21,20,16.84,ATTENDANCE
EMP0040,PUNCTUALITY,2026-05,90,50,55.56,10,5.56,ATTENDANCE
EMP0040,PRODUCTION_TARGET_ACHIEVEMENT,2026-05,100,77.07,77.07,30,23.12,PRODUCTION
EMP0040,QUALITY_RATE,2026-05,98,97.64,99.63,20,19.93,PRODUCTION
EMP0040,DEFECT_RATE,2026-05,2,2.36,84.58,10,8.46,PRODUCTION
EMP0040,SAFETY_INCIDENTS,2026-05,0,0,150,10,15,PRODUCTION
EMP0041,ATTENDANCE_RATE,2026-05,95,85,89.47,20,17.89,ATTENDANCE
EMP0041,PUNCTUALITY,2026-05,90,58.82,65.36,10,6.54,ATTENDANCE
EMP0041,PRODUCTION_TARGET_ACHIEVEMENT,2026-05,100,72.48,72.48,30,21.74,PRODUCTION
EMP0041,QUALITY_RATE,2026-05,98,96.91,98.89,20,19.78,PRODUCTION
EMP0041,DEFECT_RATE,2026-05,2,3.09,64.68,10,6.47,PRODUCTION
EMP0041,SAFETY_INCIDENTS,2026-05,0,0,150,10,15,PRODUCTION
EMP0042,ATTENDANCE_RATE,2026-05,95,65,68.42,20,13.68,ATTENDANCE
EMP0042,PUNCTUALITY,2026-05,90,69.23,76.92,10,7.69,ATTENDANCE
EMP0042,PRODUCTION_TARGET_ACHIEVEMENT,2026-05,100,72.59,72.59,30,21.78,PRODUCTION
EMP0042,QUALITY_RATE,2026-05,98,96.66,98.63,20,19.73,PRODUCTION
EMP0042,DEFECT_RATE,2026-05,2,3.34,59.82,10,5.98,PRODUCTION
EMP0042,SAFETY_INCIDENTS,2026-05,0,0,150,10,15,PRODUCTION
EMP0043,ATTENDANCE_RATE,2026-05,95,100,105.26,20,21.05,ATTENDANCE
EMP0043,PUNCTUALITY,2026-05,90,100,111.11,10,11.11,ATTENDANCE
EMP0043,PRODUCTION_TARGET_ACHIEVEMENT,2026-05,100,70.73,70.73,30,21.22,PRODUCTION
EMP0043,QUALITY_RATE,2026-05,98,96.76,98.73,20,19.75,PRODUCTION
EMP0043,DEFECT_RATE,2026-05,2,3.24,61.69,10,6.17,PRODUCTION
EMP0043,SAFETY_INCIDENTS,2026-05,0,0,150,10,15,PRODUCTION
EMP0044,ATTENDANCE_RATE,2026-05,95,95,100,20,20,ATTENDANCE
EMP0044,PUNCTUALITY,2026-05,90,84.21,93.57,10,9.36,ATTENDANCE
EMP0044,PRODUCTION_TARGET_ACHIEVEMENT,2026-05,100,115.66,115.66,30,34.7,PRODUCTION
EMP0044,QUALITY_RATE,2026-05,98,98.88,100.9,20,20.18,PRODUCTION
EMP0044,DEFECT_RATE,2026-05,2,1.12,150,10,15,PRODUCTION
EMP0044,SAFETY_INCIDENTS,2026-05,0,0,150,10,15,PRODUCTION
EMP0045,ATTENDANCE_RATE,2026-05,95,95,100,20,20,ATTENDANCE
EMP0045,PUNCTUALITY,2026-05,90,73.68,81.87,10,8.19,ATTENDANCE
EMP0045,PRODUCTION_TARGET_ACHIEVEMENT,2026-05,100,67.18,67.18,30,20.15,PRODUCTION
EMP0045,QUALITY_RATE,2026-05,98,96.93,98.91,20,19.78,PRODUCTION
EMP0045,DEFECT_RATE,2026-05,2,3.07,65.1,10,6.51,PRODUCTION
EMP0045,SAFETY_INCIDENTS,2026-05,0,0,150,10,15,PRODUCTION
EMP0046,ATTENDANCE_RATE,2026-05,95,95,100,20,20,ATTENDANCE
EMP0046,PUNCTUALITY,2026-05,90,94.74,105.26,10,10.53,ATTENDANCE
EMP0046,PRODUCTION_TARGET_ACHIEVEMENT,2026-05,100,48.5,48.5,30,14.55,PRODUCTION
EMP0046,QUALITY_RATE,2026-05,98,90.97,92.83,20,18.57,PRODUCTION
EMP0046,DEFECT_RATE,2026-05,2,9.03,22.15,10,2.22,PRODUCTION
EMP0046,SAFETY_INCIDENTS,2026-05,0,0,150,10,15,PRODUCTION
EMP0047,ATTENDANCE_RATE,2026-05,95,85,89.47,20,17.89,ATTENDANCE
EMP0047,PUNCTUALITY,2026-05,90,82.35,91.5,10,9.15,ATTENDANCE
EMP0047,PRODUCTION_TARGET_ACHIEVEMENT,2026-05,100,72.27,72.27,30,21.68,PRODUCTION
EMP0047,QUALITY_RATE,2026-05,98,97.28,99.26,20,19.85,PRODUCTION
EMP0047,DEFECT_RATE,2026-05,2,2.72,73.42,10,7.34,PRODUCTION
EMP0047,SAFETY_INCIDENTS,2026-05,0,0,150,10,15,PRODUCTION
EMP0049,ATTENDANCE_RATE,2026-05,95,75,78.95,15,11.84,ATTENDANCE
EMP0049,QUALITY_RATE,2026-05,98,0,0,25,0,PRODUCTION
EMP0049,DEFECT_RATE,2026-05,2,0,150,20,30,PRODUCTION
EMP0049,MANAGEMENT_EFFECTIVENESS,2026-05,90,49.01,54.45,40,21.78,MANUAL
EMP0050,ATTENDANCE_RATE,2026-05,95,85,89.47,20,17.89,ATTENDANCE
EMP0050,PUNCTUALITY,2026-05,90,82.35,91.5,15,13.73,ATTENDANCE
EMP0050,QUALITY_RATE,2026-05,98,0,0,35,0,PRODUCTION
EMP0050,DEFECT_RATE,2026-05,2,0,150,30,45,PRODUCTION
EMP0051,ATTENDANCE_RATE,2026-05,95,85,89.47,20,17.89,ATTENDANCE
EMP0051,PUNCTUALITY,2026-05,90,58.82,65.36,15,9.8,ATTENDANCE
EMP0051,QUALITY_RATE,2026-05,98,0,0,35,0,PRODUCTION
EMP0051,DEFECT_RATE,2026-05,2,0,150,30,45,PRODUCTION
EMP0052,ATTENDANCE_RATE,2026-05,95,100,105.26,20,21.05,ATTENDANCE
EMP0052,PUNCTUALITY,2026-05,90,85,94.44,15,14.17,ATTENDANCE
EMP0052,QUALITY_RATE,2026-05,98,0,0,35,0,PRODUCTION
EMP0052,DEFECT_RATE,2026-05,2,0,150,30,45,PRODUCTION
EMP0054,ATTENDANCE_RATE,2026-05,95,85,89.47,20,17.89,ATTENDANCE
EMP0054,PUNCTUALITY,2026-05,90,76.47,84.97,15,12.75,ATTENDANCE
EMP0054,QUALITY_RATE,2026-05,98,0,0,35,0,PRODUCTION
EMP0054,DEFECT_RATE,2026-05,2,0,150,30,45,PRODUCTION
EMP0055,ATTENDANCE_RATE,2026-05,95,90,94.74,20,18.95,ATTENDANCE
EMP0055,PUNCTUALITY,2026-05,90,77.78,86.42,15,12.96,ATTENDANCE
EMP0055,QUALITY_RATE,2026-05,98,0,0,35,0,PRODUCTION
EMP0055,DEFECT_RATE,2026-05,2,0,150,30,45,PRODUCTION
EMP0057,ATTENDANCE_RATE,2026-05,95,95,100,20,20,ATTENDANCE
EMP0057,PUNCTUALITY,2026-05,90,52.63,58.48,15,8.77,ATTENDANCE
EMP0057,QUALITY_RATE,2026-05,98,0,0,35,0,PRODUCTION
EMP0057,DEFECT_RATE,2026-05,2,0,150,30,45,PRODUCTION
EMP0059,ATTENDANCE_RATE,2026-05,95,90,94.74,20,18.95,ATTENDANCE
EMP0059,PUNCTUALITY,2026-05,90,83.33,92.59,15,13.89,ATTENDANCE
EMP0059,QUALITY_RATE,2026-05,98,0,0,35,0,PRODUCTION
EMP0059,DEFECT_RATE,2026-05,2,0,150,30,45,PRODUCTION
EMP0060,ATTENDANCE_RATE,2026-05,95,90,94.74,20,18.95,ATTENDANCE
EMP0060,PUNCTUALITY,2026-05,90,61.11,67.9,15,10.19,ATTENDANCE
EMP0060,QUALITY_RATE,2026-05,98,0,0,35,0,PRODUCTION
EMP0060,DEFECT_RATE,2026-05,2,0,150,30,45,PRODUCTION
EMP0061,ATTENDANCE_RATE,2026-05,95,75,78.95,15,11.84,ATTENDANCE
EMP0061,TASK_COMPLETION_RATE,2026-05,95,69.49,73.15,25,18.29,MANUAL
EMP0061,COST_EFFICIENCY,2026-05,90,69.99,77.77,20,15.55,MANUAL
EMP0061,MANAGEMENT_EFFECTIVENESS,2026-05,90,64.45,71.61,40,28.64,MANUAL
EMP0062,ATTENDANCE_RATE,2026-05,95,85,89.47,30,26.84,ATTENDANCE
EMP0062,PUNCTUALITY,2026-05,90,52.94,58.82,20,11.76,ATTENDANCE
EMP0062,TASK_COMPLETION_RATE,2026-05,95,71.82,75.6,30,22.68,MANUAL
EMP0062,COST_EFFICIENCY,2026-05,90,68.04,75.6,20,15.12,MANUAL
EMP0063,ATTENDANCE_RATE,2026-05,95,95,100,30,30,ATTENDANCE
EMP0063,PUNCTUALITY,2026-05,90,89.47,99.42,20,19.88,ATTENDANCE
EMP0063,TASK_COMPLETION_RATE,2026-05,95,49.85,52.47,30,15.74,MANUAL
EMP0063,COST_EFFICIENCY,2026-05,90,45.32,50.35,20,10.07,MANUAL
EMP0064,ATTENDANCE_RATE,2026-05,95,85,89.47,30,26.84,ATTENDANCE
EMP0064,PUNCTUALITY,2026-05,90,58.82,65.36,20,13.07,ATTENDANCE
EMP0064,TASK_COMPLETION_RATE,2026-05,95,67.27,70.81,30,21.24,MANUAL
EMP0064,COST_EFFICIENCY,2026-05,90,66.36,73.73,20,14.75,MANUAL
EMP0065,ATTENDANCE_RATE,2026-05,95,80,84.21,30,25.26,ATTENDANCE
EMP0065,PUNCTUALITY,2026-05,90,68.75,76.39,20,15.28,ATTENDANCE
EMP0065,TASK_COMPLETION_RATE,2026-05,95,92.96,97.85,30,29.36,MANUAL
EMP0065,COST_EFFICIENCY,2026-05,90,96.41,107.12,20,21.42,MANUAL
EMP0066,ATTENDANCE_RATE,2026-05,95,85,89.47,30,26.84,ATTENDANCE
EMP0066,PUNCTUALITY,2026-05,90,58.82,65.36,20,13.07,ATTENDANCE
EMP0066,TASK_COMPLETION_RATE,2026-05,95,53.35,56.16,30,16.85,MANUAL
EMP0066,COST_EFFICIENCY,2026-05,90,47.74,53.04,20,10.61,MANUAL
EMP0067,ATTENDANCE_RATE,2026-05,95,95,100,30,30,ATTENDANCE
EMP0067,PUNCTUALITY,2026-05,90,84.21,93.57,20,18.71,ATTENDANCE
EMP0067,TASK_COMPLETION_RATE,2026-05,95,71.48,75.24,30,22.57,MANUAL
EMP0067,COST_EFFICIENCY,2026-05,90,73.19,81.32,20,16.26,MANUAL
EMP0068,ATTENDANCE_RATE,2026-05,95,75,78.95,30,23.69,ATTENDANCE
EMP0068,PUNCTUALITY,2026-05,90,86.67,96.3,20,19.26,ATTENDANCE
EMP0068,TASK_COMPLETION_RATE,2026-05,95,76.95,81,30,24.3,MANUAL
EMP0068,COST_EFFICIENCY,2026-05,90,72.17,80.19,20,16.04,MANUAL
EMP0069,ATTENDANCE_RATE,2026-05,95,95,100,30,30,ATTENDANCE
EMP0069,PUNCTUALITY,2026-05,90,68.42,76.02,20,15.2,ATTENDANCE
EMP0069,TASK_COMPLETION_RATE,2026-05,95,66.1,69.58,30,20.87,MANUAL
EMP0069,COST_EFFICIENCY,2026-05,90,59.43,66.03,20,13.21,MANUAL
EMP0070,ATTENDANCE_RATE,2026-05,95,95,100,30,30,ATTENDANCE
EMP0070,PUNCTUALITY,2026-05,90,78.95,87.72,20,17.54,ATTENDANCE
EMP0070,TASK_COMPLETION_RATE,2026-05,95,73.51,77.38,30,23.21,MANUAL
EMP0070,COST_EFFICIENCY,2026-05,90,61.1,67.89,20,13.58,MANUAL
EMP0071,ATTENDANCE_RATE,2026-05,95,85,89.47,15,13.42,ATTENDANCE
EMP0071,TASK_COMPLETION_RATE,2026-05,95,73.72,77.6,25,19.4,MANUAL
EMP0071,COST_EFFICIENCY,2026-05,90,73.44,81.6,20,16.32,MANUAL
EMP0071,MANAGEMENT_EFFECTIVENESS,2026-05,90,76.32,84.8,40,33.92,MANUAL
EMP0072,ATTENDANCE_RATE,2026-05,95,85,89.47,30,26.84,ATTENDANCE
EMP0072,PUNCTUALITY,2026-05,90,82.35,91.5,20,18.3,ATTENDANCE
EMP0072,TASK_COMPLETION_RATE,2026-05,95,43.78,46.08,35,16.13,MANUAL
EMP0072,COST_EFFICIENCY,2026-05,90,43.63,48.48,15,7.27,MANUAL
EMP0073,ATTENDANCE_RATE,2026-05,95,95,100,30,30,ATTENDANCE
EMP0073,PUNCTUALITY,2026-05,90,73.68,81.87,20,16.37,ATTENDANCE
EMP0073,TASK_COMPLETION_RATE,2026-05,95,69.11,72.75,35,25.46,MANUAL
EMP0073,COST_EFFICIENCY,2026-05,90,70.2,78,15,11.7,MANUAL
EMP0075,ATTENDANCE_RATE,2026-05,95,95,100,30,30,ATTENDANCE
EMP0075,PUNCTUALITY,2026-05,90,68.42,76.02,20,15.2,ATTENDANCE
EMP0075,TASK_COMPLETION_RATE,2026-05,95,67.27,70.81,35,24.78,MANUAL
EMP0075,COST_EFFICIENCY,2026-05,90,61.1,67.89,15,10.18,MANUAL
EMP0076,ATTENDANCE_RATE,2026-05,95,95,100,30,30,ATTENDANCE
EMP0076,PUNCTUALITY,2026-05,90,73.68,81.87,20,16.37,ATTENDANCE
EMP0076,TASK_COMPLETION_RATE,2026-05,95,65.19,68.62,35,24.02,MANUAL
EMP0076,COST_EFFICIENCY,2026-05,90,64.39,71.54,15,10.73,MANUAL
