employee_code,date,shift,target_units,produced_units,defective_units,rework_units,downtime_minutes,safety_incidents
EMP0033,2026-04-24,SHIFT_B,135,104,3,2,25,0
EMP0033,2026-04-27,SHIFT_B,126,97,3,2,6,0
EMP0033,2026-04-28,SHIFT_B,115,103,4,3,10,0
EMP0033,2026-04-29,SHIFT_B,110,83,3,1,12,0
EMP0033,2026-04-30,SHIFT_B,111,82,3,2,27,0
EMP0033,2026-05-04,SHIFT_B,148,132,4,2,30,0
EMP0033,2026-05-05,SHIFT_B,134,108,3,1,24,0
EMP0033,2026-05-06,SHIFT_B,141,122,5,3,10,0
EMP0033,2026-05-07,SHIFT_B,134,116,3,1,25,0
EMP0033,2026-05-08,SHIFT_B,119,90,3,2,47,0
EMP0033,2026-05-11,SHIFT_B,119,101,4,2,16,0
EMP0033,2026-05-12,SHIFT_B,122,101,3,1,14,0
EMP0033,2026-05-13,SHIFT_B,147,118,4,1,23,0
EMP0033,2026-05-14,SHIFT_B,113,85,3,2,13,0
EMP0033,2026-05-15,SHIFT_B,116,99,3,2,26,0
EMP0033,2026-05-18,SHIFT_B,119,90,3,2,12,0
EMP0033,2026-05-19,SHIFT_B,111,88,4,2,17,0
EMP0033,2026-05-20,SHIFT_B,143,125,4,2,0,0
EMP0033,2026-05-21,SHIFT_B,127,96,3,1,24,0
EMP0033,2026-05-22,SHIFT_B,112,102,3,2,14,0
EMP0033,2026-05-25,SHIFT_B,111,90,4,1,12,0
EMP0033,2026-05-26,SHIFT_B,118,102,4,2,4,0
EMP0033,2026-05-27,SHIFT_B,116,91,3,1,4,0
EMP0033,2026-05-28,SHIFT_B,148,111,3,2,1,0
EMP0033,2026-05-29,SHIFT_B,123,103,3,2,24,0
EMP0033,2026-06-01,SHIFT_B,142,125,4,2,0,0
EMP0033,2026-06-02,SHIFT_B,120,106,3,1,0,0
EMP0033,2026-06-03,SHIFT_B,137,112,4,2,0,0
EMP0033,2026-06-04,SHIFT_B,134,108,3,1,22,0
EMP0033,2026-06-05,SHIFT_B,147,119,5,3,1,0
EMP0033,2026-06-08,SHIFT_B,140,119,5,3,8,0
EMP0033,2026-06-09,SHIFT_B,112,86,3,2,11,0
EMP0033,2026-06-10,SHIFT_B,144,127,4,1,13,0
EMP0033,2026-06-11,SHIFT_B,148,120,4,3,4,0
EMP0033,2026-06-12,SHIFT_B,140,114,5,2,24,0
EMP0033,2026-06-15,SHIFT_B,113,102,4,2,19,0
EMP0033,2026-06-16,SHIFT_B,133,112,3,1,24,0
EMP0033,2026-06-17,SHIFT_B,140,127,5,3,5,0
EMP0033,2026-06-18,SHIFT_B,145,132,4,2,12,0
EMP0033,2026-06-19,SHIFT_B,111,89,4,3,13,0
EMP0033,2026-06-22,SHIFT_B,121,104,4,2,21,0
EMP0033,2026-06-23,SHIFT_B,110,99,3,2,20,0
EMP0033,2026-06-24,SHIFT_B,141,116,3,2,17,0
EMP0033,2026-06-25,SHIFT_B,133,101,3,2,27,0
EMP0033,2026-06-26,SHIFT_B,126,109,3,2,1,0
EMP0033,2026-06-29,SHIFT_B,138,106,4,2,1,0
EMP0033,2026-06-30,SHIFT_B,137,115,3,2,16,0
EMP0033,2026-07-01,SHIFT_B,130,118,4,2,6,0
EMP0033,2026-07-02,SHIFT_B,124,99,3,1,15,0
EMP0033,2026-07-03,SHIFT_B,140,121,5,3,15,0
EMP0033,2026-07-06,SHIFT_B,145,124,4,3,11,0
EMP0033,2026-07-07,SHIFT_B,110,89,3,1,3,0
EMP0033,2026-07-08,SHIFT_B,129,101,3,1,16,0
EMP0033,2026-07-09,SHIFT_B,112,89,4,2,17,0
EMP0033,2026-07-10,SHIFT_B,143,107,3,2,19,0
EMP0033,2026-07-13,SHIFT_B,146,108,3,1,18,0
EMP0033,2026-07-14,SHIFT_B,146,128,5,3,26,0
EMP0033,2026-07-15,SHIFT_B,131,100,3,1,15,0
EMP0033,2026-07-16,SHIFT_B,135,110,3,1,26,0
EMP0033,2026-07-17,SHIFT_B,140,124,4,2,2,0
EMP0033,2026-07-20,SHIFT_B,124,95,3,2,10,0
EMP0033,2026-07-21,SHIFT_B,150,124,4,2,2,0
EMP0033,2026-07-22,SHIFT_B,149,129,5,2,15,0
EMP0033,2026-07-23,SHIFT_B,132,120,4,3,54,0
EMP0033,2026-07-24,SHIFT_B,148,127,5,2,29,0
EMP0033,2026-07-27,SHIFT_B,130,118,4,2,12,0
EMP0033,2026-07-28,SHIFT_B,117,101,3,1,27,0
EMP0033,2026-07-29,SHIFT_B,113,97,3,1,21,0
EMP0033,2026-07-30,SHIFT_B,111,100,3,2,30,0
EMP0033,2026-07-31,SHIFT_B,118,93,3,1,11,0
EMP0033,2026-08-03,SHIFT_B,110,93,3,2,18,0
EMP0033,2026-08-04,SHIFT_B,115,100,4,3,20,0
EMP0033,2026-08-05,SHIFT_B,140,127,4,1,28,0
EMP0033,2026-08-06,SHIFT_B,113,86,3,1,13,0
EMP0033,2026-08-07,SHIFT_B,130,117,4,2,28,0
EMP0033,2026-08-10,SHIFT_B,129,102,3,1,21,0
EMP0033,2026-08-11,SHIFT_B,132,112,4,2,8,0
EMP0033,2026-08-12,SHIFT_B,139,107,3,1,3,0
EMP0033,2026-08-13,SHIFT_B,112,91,3,2,54,0
EMP0033,2026-08-14,SHIFT_B,122,99,3,2,2,0
EMP0033,2026-08-17,SHIFT_B,130,113,3,1,5,0
EMP0033,2026-08-18,SHIFT_B,117,101,4,1,0,0
EMP0033,2026-08-19,SHIFT_B,122,95,3,2,15,0
EMP0033,2026-08-20,SHIFT_B,129,97,4,2,19,0
EMP0033,2026-08-21,SHIFT_B,132,101,3,2,3,0
EMP0033,2026-08-24,SHIFT_B,118,96,3,2,0,0
EMP0033,2026-08-25,SHIFT_B,111,94,3,2,28,0
EMP0033,2026-08-26,SHIFT_B,144,127,4,2,19,0
EMP0033,2026-08-27,SHIFT_B,127,114,3,1,45,0
EMP0033,2026-08-28,SHIFT_B,145,128,4,2,30,0
EMP0033,2026-08-31,SHIFT_B,123,106,3,2,20,0
EMP0033,2026-09-01,SHIFT_B,121,102,3,2,50,0
EMP0033,2026-09-02,SHIFT_B,131,117,4,1,21,0
EMP0033,2026-09-03,SHIFT_B,130,113,5,2,31,0
EMP0033,2026-09-04,SHIFT_B,113,86,3,1,6,0
EMP0033,2026-09-07,SHIFT_B,118,90,3,1,25,0
EMP0033,2026-09-08,SHIFT_B,112,100,3,2,6,0
EMP0033,2026-09-09,SHIFT_B,138,104,3,1,6,0
EMP0033,2026-09-10,SHIFT_B,125,104,4,3,27,0
EMP0033,2026-09-11,SHIFT_B,140,124,4,3,29,0
EMP0034,2025-09-11,SHIFT_C,124,96,4,2,10,0
EMP0034,2025-09-12,SHIFT_C,135,102,4,3,16,0
EMP0034,2025-09-15,SHIFT_C,143,98,3,1,27,0
EMP0034,2025-09-16,SHIFT_C,128,99,3,1,14,0
EMP0034,2025-09-17,SHIFT_C,122,93,4,2,7,0
EMP0034,2025-09-18,SHIFT_C,121,94,4,3,15,0
EMP0034,2025-09-19,SHIFT_C,135,92,3,2,19,0
EMP0034,2025-09-22,SHIFT_C,125,85,3,1,26,0
EMP0034,2025-09-23,SHIFT_C,121,86,3,2,20,0
EMP0034,2025-09-24,SHIFT_C,133,93,3,2,0,0
EMP0034,2025-09-25,SHIFT_C,133,88,4,1,17,0
EMP0034,2025-09-26,SHIFT_C,131,87,3,1,20,0
EMP0034,2025-09-29,SHIFT_C,111,79,3,1,8,0
EMP0034,2025-09-30,SHIFT_C,118,91,4,2,13,0
EMP0034,2025-10-01,SHIFT_C,117,89,3,2,3,0
EMP0034,2025-10-02,SHIFT_C,146,104,3,1,26,0
EMP0034,2025-10-03,SHIFT_C,122,91,3,1,23,0
EMP0034,2025-10-06,SHIFT_C,141,110,4,3,73,0
EMP0034,2025-10-07,SHIFT_C,136,89,3,2,20,0
EMP0034,2025-10-08,SHIFT_C,126,87,3,2,29,0
EMP0034,2025-10-09,SHIFT_C,142,105,3,2,21,0
EMP0034,2025-10-10,SHIFT_C,124,82,2,1,4,0
EMP0034,2025-10-13,SHIFT_C,135,99,3,1,8,0
EMP0034,2025-10-14,SHIFT_C,122,90,3,1,6,0
EMP0034,2025-10-15,SHIFT_C,143,104,4,2,4,0
EMP0034,2025-10-16,SHIFT_C,118,91,4,1,30,0
EMP0034,2025-10-17,SHIFT_C,131,92,3,1,22,0
EMP0034,2025-10-20,SHIFT_C,137,105,3,2,22,0
EMP0034,2025-10-21,SHIFT_C,138,93,4,1,28,0
EMP0034,2025-10-22,SHIFT_C,135,91,3,1,25,0
EMP0034,2025-10-23,SHIFT_C,139,92,3,2,9,0
EMP0034,2025-10-24,SHIFT_C,118,84,3,2,30,0
EMP0034,2025-10-27,SHIFT_C,142,98,3,1,22,0
EMP0034,2025-10-28,SHIFT_C,117,81,2,1,4,0
EMP0034,2025-10-29,SHIFT_C,125,86,3,2,4,0
EMP0034,2025-10-31,SHIFT_C,134,95,4,2,37,0
EMP0034,2025-11-03,SHIFT_C,140,96,4,3,3,0
EMP0034,2025-11-04,SHIFT_C,136,100,3,1,8,0
EMP0034,2025-11-05,SHIFT_C,141,100,4,2,1,0
EMP0034,2025-11-06,SHIFT_C,137,99,3,1,29,0
EMP0034,2025-11-07,SHIFT_C,123,90,4,2,69,0
EMP0034,2025-11-10,SHIFT_C,115,80,2,1,9,0
EMP0034,2025-11-11,SHIFT_C,133,103,3,1,10,0
EMP0034,2025-11-12,SHIFT_C,127,88,3,2,13,0
EMP0034,2025-11-13,SHIFT_C,132,102,3,2,28,0
EMP0034,2025-11-14,SHIFT_C,130,97,4,2,18,0
EMP0034,2025-11-17,SHIFT_C,134,90,4,2,3,0
EMP0034,2025-11-18,SHIFT_C,119,80,2,1,23,0
EMP0034,2025-11-20,SHIFT_C,147,114,5,2,4,0
EMP0034,2025-11-21,SHIFT_C,128,102,3,2,25,0
EMP0034,2025-11-24,SHIFT_C,127,96,3,2,37,0
EMP0034,2025-11-25,SHIFT_C,117,82,2,1,1,0
EMP0034,2025-11-26,SHIFT_C,129,92,3,2,7,0
EMP0034,2025-11-27,SHIFT_C,148,116,5,3,28,0
EMP0034,2025-11-28,SHIFT_C,144,113,3,2,3,0
EMP0034,2025-12-01,SHIFT_C,142,114,3,1,4,0
EMP0034,2025-12-03,SHIFT_C,149,114,3,1,19,0
EMP0034,2025-12-04,SHIFT_C,137,106,3,1,8,0
EMP0034,2025-12-05,SHIFT_C,122,90,4,2,12,0
EMP0034,2025-12-08,SHIFT_C,115,84,3,1,18,0
EMP0034,2025-12-09,SHIFT_C,117,89,3,2,1,0
EMP0034,2025-12-10,SHIFT_C,131,92,3,2,27,0
EMP0034,2025-12-11,SHIFT_C,136,96,4,3,27,0
EMP0034,2025-12-12,SHIFT_C,130,91,4,2,15,0
EMP0034,2025-12-15,SHIFT_C,133,91,3,2,7,0
EMP0034,2025-12-16,SHIFT_C,133,101,3,1,18,0
EMP0034,2025-12-17,SHIFT_C,136,95,3,2,27,0
EMP0034,2025-12-18,SHIFT_C,112,87,3,2,16,0
EMP0034,2025-12-19,SHIFT_C,120,96,3,1,51,0
EMP0034,2025-12-22,SHIFT_C,124,81,3,2,17,0
EMP0034,2025-12-23,SHIFT_C,127,93,3,1,3,0
EMP0034,2025-12-24,SHIFT_C,137,106,3,1,28,0
EMP0034,2025-12-26,SHIFT_C,125,94,3,1,7,0
EMP0034,2025-12-29,SHIFT_C,126,94,3,2,59,0
EMP0034,2025-12-30,SHIFT_C,140,110,3,1,24,0
EMP0034,2026-01-02,SHIFT_C,110,80,2,1,64,0
EMP0034,2026-01-05,SHIFT_C,136,101,3,2,56,0
EMP0034,2026-01-06,SHIFT_C,117,85,3,1,29,0
EMP0034,2026-01-07,SHIFT_C,126,87,3,1,10,0
EMP0034,2026-01-08,SHIFT_C,124,96,3,2,18,0
EMP0034,2026-01-09,SHIFT_C,148,112,3,2,15,0
EMP0034,2026-01-12,SHIFT_C,110,80,2,1,13,0
EMP0034,2026-01-13,SHIFT_C,133,106,3,1,23,0
EMP0034,2026-01-14,SHIFT_C,116,89,4,2,16,0
EMP0034,2026-01-15,SHIFT_C,126,82,3,1,3,0
EMP0034,2026-01-19,SHIFT_C,127,87,3,2,25,0
EMP0034,2026-01-20,SHIFT_C,114,85,3,2,34,0
EMP0034,2026-01-21,SHIFT_C,127,89,3,1,54,0
EMP0034,2026-01-22,SHIFT_C,128,100,4,2,23,0
EMP0034,2026-01-23,SHIFT_C,134,90,4,2,21,0
EMP0034,2026-01-26,SHIFT_C,111,81,3,1,14,0
EMP0034,2026-01-27,SHIFT_C,127,96,3,2,22,0
EMP0034,2026-01-28,SHIFT_C,150,102,3,2,15,0
EMP0034,2026-01-29,SHIFT_C,148,110,3,2,28,0
EMP0034,2026-01-30,SHIFT_C,141,108,4,2,25,0
EMP0034,2026-02-02,SHIFT_C,137,97,3,2,6,0
EMP0034,2026-02-03,SHIFT_C,147,99,3,1,16,0
EMP0034,2026-02-05,SHIFT_C,118,90,4,3,0,0
EMP0034,2026-02-06,SHIFT_C,141,94,4,2,74,0
EMP0034,2026-02-09,SHIFT_C,112,73,2,1,21,0
EMP0034,2026-02-10,SHIFT_C,117,82,3,2,49,0
EMP0034,2026-02-11,SHIFT_C,138,100,4,3,20,0
EMP0034,2026-02-12,SHIFT_C,146,101,3,1,8,0
EMP0034,2026-02-13,SHIFT_C,122,97,3,1,30,0
EMP0034,2026-02-16,SHIFT_C,131,98,3,2,28,0
EMP0034,2026-02-17,SHIFT_C,112,75,3,1,3,0
EMP0034,2026-02-18,SHIFT_C,148,99,4,3,4,0
EMP0034,2026-02-19,SHIFT_C,144,114,3,2,16,0
EMP0034,2026-02-20,SHIFT_C,122,96,3,2,31,0
EMP0034,2026-02-23,SHIFT_C,144,112,3,1,3,0
EMP0034,2026-02-24,SHIFT_C,126,92,4,2,18,0
EMP0034,2026-02-25,SHIFT_C,125,88,3,1,4,0
EMP0034,2026-02-26,SHIFT_C,145,106,4,3,9,0
EMP0034,2026-02-27,SHIFT_C,127,87,3,1,2,0
EMP0034,2026-03-02,SHIFT_C,146,102,3,1,5,0
EMP0034,2026-03-03,SHIFT_C,146,114,3,1,2,0
EMP0034,2026-03-04,SHIFT_C,150,102,3,1,26,0
EMP0034,2026-03-05,SHIFT_C,122,90,3,1,22,0
EMP0034,2026-03-06,SHIFT_C,122,87,3,1,9,0
EMP0034,2026-03-09,SHIFT_C,145,97,4,2,28,0
EMP0034,2026-03-10,SHIFT_C,137,104,3,2,6,0
EMP0034,2026-03-11,SHIFT_C,115,92,4,2,30,0
EMP0034,2026-03-12,SHIFT_C,143,104,3,2,23,0
EMP0034,2026-03-13,SHIFT_C,118,79,3,2,24,0
EMP0034,2026-03-16,SHIFT_C,112,73,2,1,25,0
EMP0034,2026-03-17,SHIFT_C,145,103,3,2,22,0
EMP0034,2026-03-18,SHIFT_C,143,104,3,2,25,0
EMP0034,2026-03-19,SHIFT_C,112,85,3,2,25,0
EMP0034,2026-03-20,SHIFT_C,133,101,3,1,20,0
EMP0034,2026-03-23,SHIFT_C,147,111,4,2,24,0
EMP0034,2026-03-24,SHIFT_C,121,95,3,1,25,0
EMP0034,2026-03-25,SHIFT_C,118,81,3,2,25,0
EMP0034,2026-03-26,SHIFT_C,136,95,3,2,10,0
EMP0034,2026-03-27,SHIFT_C,121,96,3,2,16,0
EMP0034,2026-03-30,SHIFT_C,148,102,3,2,8,0
EMP0034,2026-03-31,SHIFT_C,130,94,3,1,23,0
EMP0034,2026-04-01,SHIFT_C,133,102,3,1,5,0
EMP0034,2026-04-02,SHIFT_C,132,101,3,1,4,0
EMP0034,2026-04-03,SHIFT_C,145,98,3,2,27,0
EMP0034,2026-04-06,SHIFT_C,148,106,4,2,4,0
EMP0034,2026-04-07,SHIFT_C,139,97,3,2,17,0
EMP0034,2026-04-08,SHIFT_C,135,88,4,2,3,0
EMP0034,2026-04-09,SHIFT_C,115,82,3,1,0,0
EMP0034,2026-04-10,SHIFT_C,111,88,3,2,16,0
EMP0034,2026-04-13,SHIFT_C,136,97,3,2,30,0
EMP0034,2026-04-14,SHIFT_C,150,100,3,2,27,0
EMP0034,2026-04-15,SHIFT_C,134,91,4,2,5,0
EMP0034,2026-04-16,SHIFT_C,116,78,2,1,25,0
EMP0034,2026-04-20,SHIFT_C,137,91,3,2,4,0
EMP0034,2026-04-21,SHIFT_C,113,90,4,1,16,0
EMP0034,2026-04-22,SHIFT_C,139,100,3,2,19,0
EMP0034,2026-04-23,SHIFT_C,114,77,2,1,12,0
EMP0034,2026-04-24,SHIFT_C,133,96,3,2,7,0
EMP0034,2026-04-27,SHIFT_C,128,87,3,2,30,0
EMP0034,2026-04-28,SHIFT_C,144,105,3,2,17,0
EMP0034,2026-04-29,SHIFT_C,147,101,4,3,12,0
EMP0034,2026-04-30,SHIFT_C,138,91,3,1,29,0
EMP0034,2026-05-04,SHIFT_C,140,99,3,2,28,0
EMP0034,2026-05-05,SHIFT_C,129,94,3,2,18,0
EMP0034,2026-05-06,SHIFT_C,124,87,3,2,13,0
EMP0034,2026-05-07,SHIFT_C,141,105,3,1,30,0
EMP0034,2026-05-11,SHIFT_C,126,93,3,2,29,0
EMP0034,2026-05-12,SHIFT_C,130,97,3,1,0,0
EMP0034,2026-05-13,SHIFT_C,125,90,3,1,39,0
EMP0034,2026-05-14,SHIFT_C,111,84,3,2,18,0
EMP0034,2026-05-15,SHIFT_C,127,96,3,1,26,0
EMP0034,2026-05-18,SHIFT_C,114,77,2,1,29,0
EMP0034,2026-05-19,SHIFT_C,118,90,4,2,11,0
EMP0034,2026-05-20,SHIFT_C,146,107,4,1,34,0
EMP0034,2026-05-21,SHIFT_C,117,82,3,1,26,0
EMP0034,2026-05-22,SHIFT_C,144,104,3,2,13,1
EMP0034,2026-05-25,SHIFT_C,147,105,3,2,20,0
EMP0034,2026-05-26,SHIFT_C,128,100,3,2,8,0
EMP0034,2026-05-27,SHIFT_C,133,97,3,2,20,0
EMP0034,2026-05-28,SHIFT_C,129,87,3,2,30,0
EMP0034,2026-05-29,SHIFT_C,146,106,4,3,27,0
EMP0034,2026-06-01,SHIFT_C,138,95,3,2,25,0
EMP0034,2026-06-02,SHIFT_C,119,84,3,2,24,0
EMP0034,2026-06-03,SHIFT_C,130,85,3,2,0,0
EMP0034,2026-06-04,SHIFT_C,119,92,4,2,0,0
EMP0034,2026-06-05,SHIFT_C,115,84,3,2,13,0
EMP0034,2026-06-08,SHIFT_C,111,89,3,1,3,0
EMP0034,2026-06-09,SHIFT_C,125,83,2,1,0,0
EMP0034,2026-06-10,SHIFT_C,141,104,4,1,8,0
EMP0034,2026-06-11,SHIFT_C,125,87,3,2,3,0
EMP0034,2026-06-12,SHIFT_C,111,81,2,1,3,0
EMP0034,2026-06-15,SHIFT_C,130,85,3,2,16,0
EMP0034,2026-06-16,SHIFT_C,143,101,3,2,2,0
EMP0034,2026-06-17,SHIFT_C,125,87,3,1,25,0
EMP0034,2026-06-18,SHIFT_C,147,114,3,2,24,0
EMP0034,2026-06-19,SHIFT_C,116,82,2,1,12,0
EMP0034,2026-06-22,SHIFT_C,142,101,4,1,17,0
EMP0034,2026-06-23,SHIFT_C,146,102,4,2,15,0
EMP0034,2026-06-24,SHIFT_C,131,92,4,2,19,0
EMP0034,2026-06-25,SHIFT_C,143,108,4,3,20,0
EMP0034,2026-06-26,SHIFT_C,111,86,3,2,2,0
EMP0034,2026-06-29,SHIFT_C,143,98,4,2,11,0
EMP0034,2026-06-30,SHIFT_C,138,105,4,2,11,0
EMP0034,2026-07-01,SHIFT_C,124,91,3,2,65,0
EMP0034,2026-07-02,SHIFT_C,111,86,3,2,21,0
EMP0034,2026-07-03,SHIFT_C,128,96,4,2,6,0
EMP0034,2026-07-06,SHIFT_C,111,86,3,2,15,0
EMP0034,2026-07-07,SHIFT_C,119,91,3,2,2,0
EMP0034,2026-07-08,SHIFT_C,114,86,3,2,25,0
EMP0034,2026-07-09,SHIFT_C,129,95,4,2,25,0
EMP0034,2026-07-10,SHIFT_C,143,102,3,2,1,0
EMP0034,2026-07-13,SHIFT_C,126,95,3,2,22,0
EMP0034,2026-07-14,SHIFT_C,123,90,3,2,12,0
EMP0034,2026-07-15,SHIFT_C,146,114,3,1,1,0
EMP0034,2026-07-16,SHIFT_C,136,105,3,2,48,0
EMP0034,2026-07-17,SHIFT_C,141,99,3,1,27,0
EMP0034,2026-07-20,SHIFT_C,146,103,3,1,9,0
EMP0034,2026-07-21,SHIFT_C,118,90,3,2,29,0
EMP0034,2026-07-22,SHIFT_C,118,78,3,2,2,0
EMP0034,2026-07-23,SHIFT_C,110,78,3,2,70,0
EMP0034,2026-07-24,SHIFT_C,117,82,2,1,30,0
EMP0034,2026-07-27,SHIFT_C,148,117,4,1,8,0
EMP0034,2026-07-28,SHIFT_C,140,98,3,2,13,0
EMP0034,2026-07-29,SHIFT_C,145,116,3,2,5,0
EMP0034,2026-07-31,SHIFT_C,137,108,4,2,4,0
EMP0034,2026-08-04,SHIFT_C,125,84,3,2,8,0
EMP0034,2026-08-05,SHIFT_C,141,106,4,2,27,0
EMP0034,2026-08-07,SHIFT_C,146,109,3,1,15,0
EMP0034,2026-08-10,SHIFT_C,142,104,3,2,9,0
EMP0034,2026-08-11,SHIFT_C,146,102,4,1,13,0
EMP0034,2026-08-12,SHIFT_C,130,91,3,1,26,0
EMP0034,2026-08-13,SHIFT_C,146,105,3,1,28,0
EMP0034,2026-08-14,SHIFT_C,129,89,3,1,28,0
EMP0034,2026-08-17,SHIFT_C,124,92,4,2,1,0
EMP0034,2026-08-18,SHIFT_C,140,93,3,1,15,0
EMP0034,2026-08-19,SHIFT_C,127,97,3,2,14,0
EMP0034,2026-08-20,SHIFT_C,140,95,3,2,2,0
EMP0034,2026-08-24,SHIFT_C,122,83,2,1,0,0
EMP0034,2026-08-25,SHIFT_C,133,95,4,2,29,0
EMP0034,2026-08-26,SHIFT_C,137,102,3,2,2,0
EMP0034,2026-08-27,SHIFT_C,119,89,4,2,16,0
EMP0034,2026-08-28,SHIFT_C,113,85,3,2,28,0
EMP0034,2026-08-31,SHIFT_C,129,101,4,2,6,0
EMP0034,2026-09-01,SHIFT_C,133,92,3,1,20,0
EMP0034,2026-09-02,SHIFT_C,141,93,3,2,3,0
EMP0034,2026-09-03,SHIFT_C,133,101,3,2,11,0
EMP0034,2026-09-04,SHIFT_C,114,84,3,1,24,0
EMP0034,2026-09-07,SHIFT_C,129,91,4,3,59,0
EMP0034,2026-09-08,SHIFT_C,123,97,3,2,13,0
EMP0034,2026-09-09,SHIFT_C,130,92,4,2,2,0
EMP0034,2026-09-10,SHIFT_C,149,99,3,2,4,0
EMP0034,2026-09-11,SHIFT_C,112,75,2,1,1,0
EMP0035,2025-09-11,SHIFT_B,130,72,6,3,17,0
EMP0035,2025-09-12,SHIFT_B,141,77,6,2,30,0
EMP0035,2025-09-15,SHIFT_B,119,68,5,3,61,0
EMP0035,2025-09-16,SHIFT_B,137,76,6,3,4,0
EMP0035,2025-09-17,SHIFT_B,128,68,5,3,1,0
EMP0035,2025-09-18,SHIFT_B,141,71,6,3,1,0
EMP0035,2025-09-19,SHIFT_B,120,63,5,4,28,0
EMP0035,2025-09-22,SHIFT_B,129,64,5,2,16,0
EMP0035,2025-09-23,SHIFT_B,123,63,5,3,14,0
EMP0035,2025-09-24,SHIFT_B,131,73,7,3,20,0
EMP0035,2025-09-25,SHIFT_B,135,81,6,4,26,0
EMP0035,2025-09-26,SHIFT_B,138,81,7,2,54,0
EMP0035,2025-09-29,SHIFT_B,111,64,5,2,38,0
EMP0035,2025-09-30,SHIFT_B,128,65,5,2,15,0
EMP0035,2025-10-01,SHIFT_B,111,65,5,2,22,0
EMP0035,2025-10-02,SHIFT_B,112,65,5,3,4,0
EMP0035,2025-10-03,SHIFT_B,111,63,5,2,14,0
EMP0035,2025-10-06,SHIFT_B,118,63,5,2,71,0
EMP0035,2025-10-07,SHIFT_B,117,65,5,2,0,0
EMP0035,2025-10-09,SHIFT_B,124,63,5,2,48,0
EMP0035,2025-10-10,SHIFT_B,120,60,5,2,9,0
EMP0035,2025-10-13,SHIFT_B,148,80,6,4,33,0
EMP0035,2025-10-14,SHIFT_B,149,87,7,3,20,0
EMP0035,2025-10-15,SHIFT_B,121,63,6,4,21,0
EMP0035,2025-10-16,SHIFT_B,115,64,6,2,20,0
EMP0035,2025-10-17,SHIFT_B,145,76,6,2,14,0
EMP0035,2025-10-20,SHIFT_B,116,67,6,3,27,0
EMP0035,2025-10-21,SHIFT_B,114,63,5,3,17,0
EMP0035,2025-10-22,SHIFT_B,146,82,7,5,26,0
EMP0035,2025-10-23,SHIFT_B,120,61,5,2,7,1
EMP0035,2025-10-24,SHIFT_B,117,60,5,2,42,0
EMP0035,2025-10-27,SHIFT_B,131,76,6,2,25,0
EMP0035,2025-10-28,SHIFT_B,146,78,6,4,28,1
EMP0035,2025-10-29,SHIFT_B,148,80,7,3,16,0
EMP0035,2025-10-30,SHIFT_B,114,56,4,2,9,0
EMP0035,2025-11-03,SHIFT_B,114,61,5,2,27,0
EMP0035,2025-11-04,SHIFT_B,142,69,6,3,3,0
EMP0035,2025-11-05,SHIFT_B,121,62,6,4,25,0
EMP0035,2025-11-06,SHIFT_B,125,65,6,2,27,0
EMP0035,2025-11-07,SHIFT_B,124,63,6,2,64,0
EMP0035,2025-11-10,SHIFT_B,147,79,6,3,22,0
EMP0035,2025-11-11,SHIFT_B,128,65,6,3,21,0
EMP0035,2025-11-12,SHIFT_B,146,77,6,4,64,0
EMP0035,2025-11-13,SHIFT_B,128,65,5,3,60,0
EMP0035,2025-11-14,SHIFT_B,134,76,6,4,37,0
EMP0035,2025-11-17,SHIFT_B,144,83,7,3,6,0
EMP0035,2025-11-18,SHIFT_B,131,66,6,3,29,0
EMP0035,2025-11-19,SHIFT_B,127,64,6,4,29,0
EMP0035,2025-11-20,SHIFT_B,142,74,7,4,24,0
EMP0035,2025-11-21,SHIFT_B,122,68,5,2,24,0
EMP0035,2025-11-25,SHIFT_B,113,58,5,3,30,0
EMP0035,2025-11-26,SHIFT_B,116,57,5,3,27,0
EMP0035,2025-11-28,SHIFT_B,130,76,6,3,38,0
EMP0035,2025-12-01,SHIFT_B,117,62,5,2,8,0
EMP0035,2025-12-02,SHIFT_B,130,73,6,2,17,0
EMP0035,2025-12-03,SHIFT_B,149,89,7,2,17,0
EMP0035,2025-12-04,SHIFT_B,112,64,5,3,18,0
EMP0035,2025-12-05,SHIFT_B,118,67,5,2,20,0
EMP0035,2025-12-08,SHIFT_B,139,82,7,2,21,0
EMP0035,2025-12-09,SHIFT_B,142,75,6,4,7,0
EMP0035,2025-12-10,SHIFT_B,118,68,5,2,20,0
EMP0035,2025-12-11,SHIFT_B,128,74,7,3,4,0
EMP0035,2025-12-12,SHIFT_B,145,72,6,4,0,0
EMP0035,2025-12-15,SHIFT_B,128,70,6,2,15,0
EMP0035,2025-12-16,SHIFT_B,114,58,5,3,14,0
EMP0035,2025-12-17,SHIFT_B,110,64,6,2,5,0
EMP0035,2025-12-18,SHIFT_B,130,70,6,2,29,0
EMP0035,2025-12-19,SHIFT_B,114,66,5,3,12,0
EMP0035,2025-12-22,SHIFT_B,130,66,5,2,1,0
EMP0035,2025-12-23,SHIFT_B,113,57,5,2,3,0
EMP0035,2025-12-24,SHIFT_B,126,75,6,4,5,0
EMP0035,2025-12-26,SHIFT_B,131,68,5,2,73,0
EMP0035,2025-12-29,SHIFT_B,149,75,7,3,11,0
EMP0035,2025-12-30,SHIFT_B,135,74,6,2,8,0
EMP0035,2026-01-02,SHIFT_B,114,60,5,3,14,0
